Time,Time Code,Country Name,Country Code,Control of Corruption: Estimate [CC.EST],Government Effectiveness: Estimate [GE.EST],Political Stability and Absence of Violence/Terrorism: Estimate [PV.EST],Regulatory Quality: Estimate [RQ.EST],Rule of Law: Estimate [RL.EST]
2006,YR2006,Romania,ROU,-0.209158509969711,-0.189176306128502,0.148430079221725,0.441958904266357,-0.134708419442177
2006,YR2006,Russian Federation,RUS,-0.940847754478455,-0.468877643346786,-0.908794343471527,-0.388349890708923,-0.987496435642242
2006,YR2006,Portugal,PRT,1.00923573970795,0.867630779743195,0.952390611171722,1.06492900848389,0.975267469882965
2006,YR2006,San Marino,SMR,..,..,1.04072260856628,..,0.984307050704956
2006,YR2006,Serbia,SRB,-0.277591466903687,-0.238502889871597,-0.53756844997406,-0.530395030975342,-0.536948502063751
2006,YR2006,Slovenia,SVN,1.02647280693054,0.954627931118011,1.08572900295258,0.794790148735046,0.899841070175171
2006,YR2006,Slovak Republic,SVK,0.375256955623627,0.828100264072418,0.784178674221039,1.08478224277496,0.488393604755402
2006,YR2006,Spain,ESP,1.17766547203064,0.830167770385742,-0.150648653507233,1.17664575576782,1.11987686157227
2006,YR2006,Sweden,SWE,2.18632340431213,1.80057287216187,1.29393398761749,1.43954706192017,1.85117638111115
2006,YR2006,Switzerland,CHE,2.08340835571289,2.07526707649231,1.26811742782593,1.49548137187958,1.80377161502838
2006,YR2006,Turkiye,TUR,0.0266746040433645,0.10542806237936,-0.590213000774384,0.280463099479675,-0.00337432185187936
2006,YR2006,United Kingdom,GBR,1.78294026851654,1.6667982339859,0.667080104351044,1.83990871906281,1.77239453792572
2006,YR2006,Ukraine,UKR,-0.772781848907471,-0.523428201675415,-0.0368776172399521,-0.486631006002426,-0.821370303630829
2007,YR2007,Albania,ALB,-0.706940054893494,-0.427722543478012,-0.203974649310112,0.0345503017306328,-0.661545991897583
2007,YR2007,Andorra,AND,1.26187098026276,1.50177264213562,1.34201574325562,1.37826728820801,1.16824507713318
2007,YR2007,Armenia,ARM,-0.745891690254211,-0.381906569004059,0.150905832648277,0.265207171440125,-0.496518045663834
2007,YR2007,Austria,AUT,2.00334525108337,1.86356592178345,1.284419298172,1.69116389751434,1.94182562828064
2007,YR2007,Australia,AUS,2.00087285041809,1.81895518302917,0.928874909877777,1.68421590328217,1.74388742446899
2007,YR2007,Azerbaijan,AZE,-1.12907373905182,-0.802225649356842,-0.62599641084671,-0.466508984565735,-0.880020380020142
2007,YR2007,Belgium,BEL,1.34741532802582,1.60233938694,0.757325053215027,1.42054414749146,1.31538724899292
2007,YR2007,Belarus,BLR,-0.574205935001373,-1.16012692451477,0.34100878238678,-1.42256093025208,-1.16587352752686
2007,YR2007,Bulgaria,BGR,-0.231792405247688,-0.121084287762642,0.357635468244553,0.643360614776611,-0.0576844252645969
2007,YR2007,Bosnia and Herzegovina,BIH,-0.374117344617844,-0.858715116977692,-0.631416618824005,-0.28661647439003,-0.46990641951561
2007,YR2007,Croatia,HRV,0.0590379722416401,0.456446975469589,0.60539698600769,0.411397367715836,0.0384777560830116
2007,YR2007,Cyprus,CYP,1.07337045669556,1.42116558551788,0.537055730819702,1.33180058002472,1.10558974742889
2007,YR2007,Denmark,DNK,2.43483400344849,2.34719085693359,1.1181892156601,1.92670845985413,1.99517047405243
2007,YR2007,Czechia,CZE,0.321369081735611,0.845191836357117,1.0154139995575,1.0531712770462,0.878743946552277
2007,YR2007,Finland,FIN,2.38947749137878,1.96812081336975,1.48869705200195,1.54888129234314,1.89684998989105
2007,YR2007,Estonia,EST,0.967807710170746,1.00763607025146,0.634109556674957,1.32278323173523,1.12227547168732
2007,YR2007,France,FRA,1.45600175857544,1.46457493305206,0.563000798225403,1.28756642341614,1.45637440681458
2007,YR2007,Georgia,GEO,-0.128835424780846,0.121599525213242,-0.645898997783661,0.298658460378647,-0.344459146261215
2007,YR2007,Germany,DEU,1.72651934623718,1.63131237030029,0.995823800563812,1.61616551876068,1.75559067726135
2007,YR2007,Greece,GRC,0.261930704116821,0.551828980445862,0.523507833480835,0.894383370876312,0.859287738800049
2007,YR2007,Hungary,HUN,0.595291078090668,0.691066801548004,0.747096717357635,1.20607209205627,0.941449284553528
2007,YR2007,Iceland,ISL,2.19767022132874,1.78888738155365,1.48559415340424,1.50993680953979,1.82779610157013
2007,YR2007,Ireland,IRL,1.7392373085022,1.55425381660461,1.21519267559052,1.85081696510315,1.72822141647339
2007,YR2007,Italy,ITA,0.33118924498558,0.191648334264755,0.446970045566559,0.940306901931763,0.467548191547394
2007,YR2007,Israel,ISR,0.843343794345856,1.23067355155945,-1.25203287601471,1.10058665275574,0.816402733325958
2007,YR2007,Latvia,LVA,0.338474422693253,0.42527824640274,0.561930537223816,0.954827308654785,0.715804815292358
2007,YR2007,Lithuania,LTU,0.10320233553648,0.655761361122131,0.817851543426514,1.01003611087799,0.685900151729584
2007,YR2007,Luxembourg,LUX,1.96152448654175,1.5860413312912,1.48371803760529,1.73761868476868,1.74790990352631
2007,YR2007,Malta,MLT,1.01598310470581,1.19997453689575,1.26963186264038,1.14441573619843,1.61292576789856
2007,YR2007,Morocco,MAR,-0.386843711137772,-0.34261354804039,-0.501324236392975,-0.215945512056351,-0.329650670289993
2007,YR2007,Montenegro,MNE,-0.381186187267303,-0.280102401971817,0.108533091843128,-0.127576693892479,-0.194273695349693
2007,YR2007,Moldova,MDA,-0.660764515399933,-0.832707107067108,-0.0149540305137634,-0.283888220787048,-0.506612956523895
2007,YR2007,Monaco,MCO,..,..,1.037468791008,..,0.876864910125732
2007,YR2007,Netherlands,NLD,2.15947222709656,1.72176647186279,0.778468787670135,1.80043852329254,1.76987528800964
2007,YR2007,North Macedonia,MKD,-0.394356846809387,-0.236620664596558,-0.426525264978409,0.0424478650093079,-0.42130321264267
2007,YR2007,Norway,NOR,1.9825838804245,2.01804304122925,1.14555251598358,1.32977032661438,1.92829203605652
2007,YR2007,Poland,POL,0.283813983201981,0.358851343393326,0.682846009731293,0.768656671047211,0.409072279930115
2007,YR2007,Romania,ROU,-0.230330780148506,-0.352275401353836,0.198067933320999,0.506391942501068,-0.105703733861446
2007,YR2007,Russian Federation,RUS,-1.01758086681366,-0.412203580141068,-0.863382518291473,-0.255605638027191,-1.00755798816681
2007,YR2007,Portugal,PRT,1.02880275249481,0.894493699073792,0.821809351444244,1.08140778541565,1.00311207771301
2007,YR2007,San Marino,SMR,..,..,1.08896553516388,..,0.876864910125732
2007,YR2007,Serbia,SRB,-0.34168216586113,-0.255289196968079,-0.591357946395874,-0.437243163585663,-0.464271187782288
2007,YR2007,Slovenia,SVN,1.00999546051025,0.888730525970459,1.0986293554306,0.800101041793823,0.945623457431793
2007,YR2007,Slovak Republic,SVK,0.296645998954773,0.690660715103149,1.03668713569641,0.974188089370728,0.428628772497177
2007,YR2007,Spain,ESP,1.07903242111206,0.987038195133209,-0.276731640100479,1.21525323390961,1.1538097858429
2007,YR2007,Sweden,SWE,2.23397564888,2.01871752738953,1.27147829532623,1.57299721240997,1.89182782173157
2007,YR2007,Switzerland,CHE,2.14034938812256,2.03580713272095,1.23440885543823,1.64546430110931,1.82794570922852
2007,YR2007,Turkiye,TUR,0.11251862347126,0.326100617647171,-0.819362878799438,0.329305052757263,-0.0358059145510197
2007,YR2007,United Kingdom,GBR,1.732870221138,1.64163875579834,0.574654936790466,1.86806631088257,1.72019219398499
2007,YR2007,Ukraine,UKR,-0.820174932479858,-0.724815309047699,0.172825917601585,-0.409717261791229,-0.746359884738922
2008,YR2008,Albania,ALB,-0.605212390422821,-0.367063492536545,-0.0305009130388498,0.137666508555412,-0.600079298019409
2008,YR2008,Andorra,AND,1.27677536010742,1.52840650081635,1.33847212791443,1.39858841896057,1.1863876581192
2008,YR2008,Armenia,ARM,-0.712412357330322,-0.177952587604523,-0.00685302773490548,0.300939857959747,-0.337751358747482
2008,YR2008,Austria,AUT,1.8287581205368,1.77165818214417,1.33927059173584,1.60645174980164,1.91069889068604
2008,YR2008,Australia,AUS,2.0273425579071,1.78476786613464,0.954700112342834,1.76601755619049,1.75908350944519
2008,YR2008,Azerbaijan,AZE,-1.15665423870087,-0.785877287387848,-0.330349981784821,-0.367752313613892,-0.836160480976105
2008,YR2008,Belgium,BEL,1.36263751983643,1.38118207454681,0.620571196079254,1.40567028522491,1.33520579338074
2008,YR2008,Belarus,BLR,-0.559036314487457,-1.16596508026123,0.521403908729553,-1.24682021141052,-1.06889009475708
2008,YR2008,Bulgaria,BGR,-0.274787336587906,-0.172577276825905,0.369860708713531,0.734121799468994,-0.121088020503521
2008,YR2008,Bosnia and Herzegovina,BIH,-0.360781222581863,-0.604502141475677,-0.539653778076172,-0.17543862760067,-0.407430082559586
2008,YR2008,Croatia,HRV,-0.050504669547081,0.572743833065033,0.573651909828186,0.413963556289673,0.0250067282468081
2008,YR2008,Cyprus,CYP,1.19312751293182,1.5237752199173,0.639003932476044,1.36799836158752,1.20663857460022
2008,YR2008,Denmark,DNK,2.37640881538391,2.2413592338562,1.06538677215576,1.87364733219147,1.95405626296997
2008,YR2008,Czechia,CZE,0.343739986419678,0.951468646526337,1.04987955093384,1.22245907783508,0.900237202644348
2008,YR2008,Finland,FIN,2.32084584236145,2.04124021530151,1.44586837291718,1.61093139648438,1.91038119792938
2008,YR2008,Estonia,EST,0.952435076236725,1.15763688087463,0.571973562240601,1.38836634159088,1.15543973445892
2008,YR2008,France,FRA,1.39503479003906,1.57403433322906,0.543759167194366,1.28425264358521,1.49627375602722
2008,YR2008,Georgia,GEO,-0.102076381444931,0.305029034614563,-0.91967511177063,0.475642591714859,-0.262944459915161
2008,YR2008,Germany,DEU,1.74589586257935,1.51405537128448,0.943830788135529,1.48888456821442,1.73402619361877
2008,YR2008,Greece,GRC,0.126674965023994,0.577969372272491,0.267854154109955,0.881061792373657,0.853603005409241
2008,YR2008,Hungary,HUN,0.434097021818161,0.695977866649628,0.750263869762421,1.17410326004028,0.913386523723602
2008,YR2008,Iceland,ISL,2.32725143432617,1.82254898548126,1.21502387523651,1.31083500385284,1.8531905412674
2008,YR2008,Ireland,IRL,1.73599350452423,1.49149310588837,1.18687438964844,1.91425919532776,1.70412838459015
2008,YR2008,Italy,ITA,0.262665063142776,0.272778868675232,0.547544240951538,0.974892854690552,0.447921454906464
2008,YR2008,Israel,ISR,0.884931147098541,1.32564425468445,-1.32310199737549,1.171262383461,0.837563395500183
2008,YR2008,Latvia,LVA,0.230154260993004,0.521047174930573,0.203508123755455,0.966387450695038,0.777326226234436
2008,YR2008,Lithuania,LTU,0.112552218139172,0.561739921569824,0.746765077114105,1.04217767715454,0.684017598628998
2008,YR2008,Luxembourg,LUX,1.9571373462677,1.61668634414673,1.51193952560425,1.65803468227386,1.78934144973755
2008,YR2008,Malta,MLT,0.987337589263916,1.27120995521545,1.27317667007446,1.20197856426239,1.6136599779129
2008,YR2008,Morocco,MAR,-0.433665722608566,-0.356555700302124,-0.57127320766449,-0.159162044525146,-0.385672748088837
2008,YR2008,Montenegro,MNE,-0.239523485302925,-0.0118595063686371,0.767700612545013,-0.0704953894019127,-0.0889046341180801
2008,YR2008,Moldova,MDA,-0.634429693222046,-0.784430801868439,-0.267933160066605,-0.201783880591393,-0.424041241407394
2008,YR2008,Monaco,MCO,..,..,1.0290766954422,..,0.901979088783264
2008,YR2008,Netherlands,NLD,2.1027684211731,1.68715620040894,0.86355197429657,1.77511894702911,1.74962913990021
2008,YR2008,North Macedonia,MKD,-0.211421355605125,-0.0898382440209389,-0.29572057723999,0.119425922632217,-0.32037752866745
2008,YR2008,Norway,NOR,1.89187574386597,1.83281362056732,1.28543448448181,1.37290072441101,1.95778656005859
2008,YR2008,Poland,POL,0.452767491340637,0.462065756320953,0.911096274852753,0.844261586666107,0.550622165203094
2008,YR2008,Romania,ROU,-0.18621614575386,-0.357895225286484,0.180609092116356,0.597521305084229,-0.0155702503398061
2008,YR2008,Russian Federation,RUS,-1.12522864341736,-0.416781842708588,-0.749933898448944,-0.349167257547379,-1.01145589351654
2008,YR2008,Portugal,PRT,1.05923020839691,1.0773845911026,0.987546324729919,1.10055077075958,1.01124441623688
2008,YR2008,San Marino,SMR,..,..,1.01208281517029,..,0.901979088783264
2008,YR2008,Serbia,SRB,-0.30246177315712,-0.249734953045845,-0.542712986469269,-0.386879175901413,-0.491749674081802
2008,YR2008,Slovenia,SVN,0.93939745426178,1.11381042003632,1.14937436580658,0.847147285938263,1.00784969329834
2008,YR2008,Slovak Republic,SVK,0.312199145555496,0.849099040031433,1.0821361541748,1.07832753658295,0.527956008911133
2008,YR2008,Spain,ESP,1.17877197265625,0.912503182888031,-0.383085459470749,1.25488996505737,1.18374812602997
2008,YR2008,Sweden,SWE,2.21141076087952,1.94697892665863,1.12833654880524,1.63588404655457,1.91915678977966
2008,YR2008,Switzerland,CHE,2.10857200622559,2.02759099006653,1.22224521636963,1.56200671195984,1.80470788478851
2008,YR2008,Turkiye,TUR,0.115325570106506,0.289960533380508,-0.823874354362488,0.269334226846695,0.0228446871042252
2008,YR2008,United Kingdom,GBR,1.66890430450439,1.63480663299561,0.492879867553711,1.78526794910431,1.69664943218231
2008,YR2008,Ukraine,UKR,-0.862514138221741,-0.787461042404175,0.0425143949687481,-0.516110599040985,-0.703015565872192
2009,YR2009,Albania,ALB,-0.545270919799805,-0.255941480398178,-0.0451405122876167,0.241446003317833,-0.49437016248703
2009,YR2009,Andorra,AND,1.3177649974823,1.53620111942291,1.29713952541351,1.40567350387573,1.21778512001038
2009,YR2009,Armenia,ARM,-0.621459662914276,-0.0268956422805786,0.227863356471062,0.273454070091248,-0.468710690736771
2009,YR2009,Austria,AUT,1.69403409957886,1.66273927688599,1.19087398052216,1.4500185251236,1.77744269371033
2009,YR2009,Australia,AUS,2.04176306724548,1.70196378231049,0.855120599269867,1.81692755222321,1.73300874233246
2009,YR2009,Azerbaijan,AZE,-1.19408190250397,-0.66451507806778,-0.277853518724442,-0.316738784313202,-0.879176020622253
2009,YR2009,Belgium,BEL,1.45200526714325,1.56746017932892,0.820824682712555,1.31022024154663,1.37714815139771
2009,YR2009,Belarus,BLR,-0.562151730060577,-1.20978689193726,0.489347755908966,-1.15703141689301,-1.02643048763275
2009,YR2009,Bulgaria,BGR,-0.229267567396164,0.0714814215898514,0.353678971529007,0.694785177707672,-0.0403123535215855
2009,YR2009,Bosnia and Herzegovina,BIH,-0.379986047744751,-0.721999883651733,-0.665914297103882,-0.110355965793133,-0.360137552022934
2009,YR2009,Croatia,HRV,-0.0860949829220772,0.585426390171051,0.612926959991455,0.472275614738464,0.0438759475946426
2009,YR2009,Cyprus,CYP,0.905417799949646,1.41438210010529,0.390287488698959,1.36015510559082,1.20613396167755
2009,YR2009,Denmark,DNK,2.4354944229126,2.22860789299011,1.00118267536163,1.87865126132965,1.91712713241577
2009,YR2009,Czechia,CZE,0.380892634391785,0.873511850833893,0.90582937002182,1.30928015708923,0.95621782541275
2009,YR2009,Finland,FIN,2.24071860313416,2.22546005249023,1.45967149734497,1.80945932865143,1.9625688791275
2009,YR2009,Estonia,EST,1.00068259239197,1.00224792957306,0.567619025707245,1.39269268512726,1.12465858459473
2009,YR2009,France,FRA,1.4299693107605,1.47705447673798,0.512012898921967,1.21470284461975,1.44575703144073
2009,YR2009,Georgia,GEO,-0.122036166489124,0.297784507274628,-0.965524911880493,0.508792340755463,-0.199315324425697
2009,YR2009,Germany,DEU,1.74621033668518,1.57510924339294,0.859902501106262,1.51645278930664,1.64867222309113
2009,YR2009,Greece,GRC,0.0628989040851593,0.615196585655212,-0.208124294877052,0.834921479225159,0.646844327449799
2009,YR2009,Hungary,HUN,0.395329833030701,0.66804838180542,0.536816298961639,1.08185982704163,0.771155953407288
2009,YR2009,Iceland,ISL,2.03152012825012,1.63136506080627,1.1908872127533,1.01376235485077,1.70691537857056
2009,YR2009,Ireland,IRL,1.75030028820038,1.33218801021576,1.05736601352692,1.69592678546906,1.74309933185577
2009,YR2009,Italy,ITA,0.194480165839195,0.417277067899704,0.346905887126923,0.96655398607254,0.399145483970642
2009,YR2009,Israel,ISR,0.803259551525116,1.27143526077271,-1.62521064281464,1.09900569915771,0.835133969783783
2009,YR2009,Latvia,LVA,0.202161014080048,0.619090795516968,0.348279803991318,0.922658324241638,0.789916634559631
2009,YR2009,Lithuania,LTU,0.226648017764091,0.689942300319672,0.631581246852875,0.951837956905365,0.722068607807159
2009,YR2009,Luxembourg,LUX,1.96353781223297,1.74351441860199,1.45038175582886,1.64333391189575,1.81968367099762
2009,YR2009,Malta,MLT,0.76673024892807,1.16994321346283,1.24936008453369,1.36444461345673,1.47365593910217
2009,YR2009,Morocco,MAR,-0.367966145277023,-0.283303052186966,-0.398299634456635,-0.0905578508973122,-0.262815058231354
2009,YR2009,Montenegro,MNE,-0.219349294900894,-0.00797128397971392,0.817372143268585,0.029315197840333,-0.0165532864630222
2009,YR2009,Moldova,MDA,-0.701457858085632,-0.556257903575897,-0.583599746227264,-0.144404068589211,-0.434595018625259
2009,YR2009,Monaco,MCO,..,..,0.977230787277222,..,0.943857252597809
2009,YR2009,Netherlands,NLD,2.12415862083435,1.73591732978821,0.945019245147705,1.69705557823181,1.80702006816864
2009,YR2009,North Macedonia,MKD,-0.146806985139847,-0.130520239472389,-0.298555880784988,0.194719597697258,-0.291893154382706
2009,YR2009,Norway,NOR,1.98498344421387,1.83760952949524,1.27653253078461,1.4649510383606,1.87349915504456
2009,YR2009,Poland,POL,0.435099840164185,0.517221808433533,0.938135385513306,0.976622402667999,0.645846784114838
2009,YR2009,Romania,ROU,-0.3098004758358,-0.363970696926117,0.359366297721863,0.617714941501617,0.053940374404192
2009,YR2009,Russian Federation,RUS,-1.14130687713623,-0.497236013412476,-0.969926595687866,-0.288328468799591,-0.806498229503632
2009,YR2009,Portugal,PRT,1.08558297157288,1.15220522880554,0.787381768226624,0.989448130130768,1.05841326713562
2009,YR2009,San Marino,SMR,..,..,1.3850017786026,..,0.943857252597809
2009,YR2009,Serbia,SRB,-0.317943394184113,-0.0702016353607178,-0.477358549833298,-0.182950586080551,-0.474458634853363
2009,YR2009,Slovenia,SVN,1.05151796340942,1.14303851127625,0.936905801296234,0.913787245750427,1.06890439987183
2009,YR2009,Slovak Republic,SVK,0.265569657087326,0.861253201961517,0.920496821403503,1.04804372787476,0.534014344215393
2009,YR2009,Spain,ESP,1.05494809150696,0.9416823387146,-0.474599570035934,1.18705248832703,1.15600228309631
2009,YR2009,Sweden,SWE,2.24269556999207,2.04168105125427,1.08463823795319,1.64970362186432,1.9582816362381
2009,YR2009,Switzerland,CHE,2.06019997596741,1.94502568244934,1.30772125720978,1.54901349544525,1.74314093589783
2009,YR2009,Turkiye,TUR,0.087655708193779,0.28977906703949,-1.03079056739807,0.288754820823669,0.0489085502922535
2009,YR2009,United Kingdom,GBR,1.62388980388641,1.50809645652771,0.121949501335621,1.58159780502319,1.73159778118134
2009,YR2009,Ukraine,UKR,-1.07173681259155,-0.844365835189819,-0.302319407463074,-0.55911248922348,-0.786728382110596
2010,YR2010,Albania,ALB,-0.531616508960724,-0.279453217983246,-0.191482901573181,0.233281955122948,-0.385760486125946
2010,YR2010,Andorra,AND,1.30177271366119,1.51271617412567,1.27827215194702,1.38942682743073,1.19792461395264
2010,YR2010,Armenia,ARM,-0.695039570331573,-0.171523153781891,0.071855328977108,0.268946558237076,-0.48135831952095
2010,YR2010,Austria,AUT,1.59612202644348,1.81252110004425,1.15264821052551,1.4505158662796,1.80120265483856
2010,YR2010,Australia,AUS,2.02361083030701,1.76339137554169,0.888859868049622,1.69597673416138,1.75771832466125
2010,YR2010,Azerbaijan,AZE,-1.24537324905396,-0.813017129898071,-0.238546922802925,-0.392555356025696,-0.891145050525665
2010,YR2010,Belgium,BEL,1.47382998466492,1.65420985221863,0.810646176338196,1.28281509876251,1.41785252094269
2010,YR2010,Belarus,BLR,-0.633431315422058,-1.18977093696594,-0.0949900969862938,-1.18830907344818,-1.07244062423706
2010,YR2010,Bulgaria,BGR,-0.237023547291756,-0.0653254613280296,0.360091060400009,0.680432558059692,-0.0970613583922386
2010,YR2010,Bosnia and Herzegovina,BIH,-0.336401551961899,-0.74055814743042,-0.693730175495148,-0.119476206600666,-0.355648875236511
2010,YR2010,Croatia,HRV,0.0231014657765627,0.581434488296509,0.608463644981384,0.489483296871185,0.0804690346121788
2010,YR2010,Cyprus,CYP,0.969285845756531,1.52651119232178,0.452444821596146,1.42102324962616,1.2096072435379
2010,YR2010,Denmark,DNK,2.35235905647278,2.10007047653198,1.04096102714539,1.87385439872742,1.89844179153442
2010,YR2010,Czechia,CZE,0.384590119123459,0.9017294049263,0.989233732223511,1.29729211330414,0.930919170379639
2010,YR2010,Finland,FIN,2.15166974067688,2.22388696670532,1.42360687255859,1.87310171127319,1.96125268936157
2010,YR2010,Estonia,EST,0.989536285400391,1.07666647434235,0.661366999149323,1.38820207118988,1.15312993526459
2010,YR2010,France,FRA,1.48775613307953,1.46266102790833,0.681087553501129,1.31016075611115,1.49973154067993
2010,YR2010,Georgia,GEO,0.0123015772551298,0.327387809753418,-0.718320906162262,0.586639821529388,-0.205984979867935
2010,YR2010,Germany,DEU,1.76642882823944,1.51569378376007,0.796834468841553,1.57068610191345,1.63750469684601
2010,YR2010,Greece,GRC,-0.0625116676092148,0.492912799119949,-0.12720687687397,0.642821490764618,0.583895683288574
2010,YR2010,Hungary,HUN,0.303954064846039,0.644822657108307,0.685783743858337,1.01445388793945,0.77266937494278
2010,YR2010,Iceland,ISL,1.93496966362,1.580402135849,1.02225363254547,0.920679152011871,1.70661580562592
2010,YR2010,Ireland,IRL,1.68115770816803,1.34430372714996,1.02016532421112,1.61843299865723,1.76081323623657
2010,YR2010,Italy,ITA,0.283443719148636,0.467300355434418,0.473923683166504,0.894350588321686,0.454773187637329
2010,YR2010,Israel,ISR,0.750026702880859,1.38622903823853,-1.34115171432495,1.21482515335083,0.909712016582489
2010,YR2010,Latvia,LVA,0.203808978199959,0.722773253917694,0.527854025363922,0.928532481193542,0.758604049682617
2010,YR2010,Lithuania,LTU,0.37242180109024,0.738227605819702,0.715260624885559,0.960122764110565,0.776326060295105
2010,YR2010,Luxembourg,LUX,2.03858494758606,1.71641802787781,1.46121859550476,1.67390942573547,1.84410035610199
2010,YR2010,Malta,MLT,0.78482449054718,1.18747317790985,1.25345623493195,1.42860507965088,1.41011226177216
2010,YR2010,Morocco,MAR,-0.231423750519753,-0.230588346719742,-0.383013308048248,-0.119565077126026,-0.21353417634964
2010,YR2010,Montenegro,MNE,-0.253896862268448,0.132998168468475,0.584210991859436,-0.00725272670388222,-0.0636136308312416
2010,YR2010,Moldova,MDA,-0.671865046024323,-0.656645715236664,-0.381340742111206,-0.13256624341011,-0.357611089944839
2010,YR2010,Monaco,MCO,..,..,0.96417373418808,..,0.882354259490967
2010,YR2010,Netherlands,NLD,2.09006071090698,1.77032697200775,0.940750122070312,1.72908127307892,1.81173205375671
2010,YR2010,North Macedonia,MKD,-0.0929768234491348,-0.181226417422295,-0.518517076969147,0.237565532326698,-0.302208334207535
2010,YR2010,Norway,NOR,2.07725214958191,1.87354242801666,1.33231151103973,1.5119845867157,1.88987576961517
2010,YR2010,Poland,POL,0.513736724853516,0.630121886730194,1.01733005046844,1.02315878868103,0.712359011173248
2010,YR2010,Romania,ROU,-0.352394610643387,-0.112342447042465,0.273600399494171,0.672567009925842,0.106409564614296
2010,YR2010,Russian Federation,RUS,-1.09921479225159,-0.601686894893646,-0.929458737373352,-0.310507625341415,-0.79579108953476
2010,YR2010,Portugal,PRT,1.06266355514526,0.981475114822388,0.717686951160431,0.717936515808105,1.02578413486481
2010,YR2010,San Marino,SMR,..,..,1.45398449897766,..,0.882354259490967
2010,YR2010,Serbia,SRB,-0.319415539503098,-0.0760836377739906,-0.421741664409637,-0.0656579732894897,-0.430014491081238
2010,YR2010,Slovenia,SVN,0.917391359806061,1.01478588581085,0.866508841514587,0.75935560464859,1.00198233127594
2010,YR2010,Slovak Republic,SVK,0.248165294528008,0.781369268894196,1.05331683158875,0.999186158180237,0.563034415245056
2010,YR2010,Spain,ESP,1.16003704071045,0.942974150180817,-0.318043738603592,1.15819036960602,1.15678811073303
2010,YR2010,Sweden,SWE,2.21972584724426,1.96262037754059,1.09417045116425,1.65624058246613,1.93030881881714
2010,YR2010,Switzerland,CHE,2.06414246559143,1.8709591627121,1.25859427452087,1.62086713314056,1.74979496002197
2010,YR2010,Turkiye,TUR,0.0254152249544859,0.315034985542297,-0.915285527706146,0.312994033098221,0.0499801225960255
2010,YR2010,United Kingdom,GBR,1.60567390918732,1.6179975271225,0.411818206310272,1.73051977157593,1.77469253540039
2010,YR2010,Ukraine,UKR,-1.03196251392365,-0.820753991603851,0.0131317190825939,-0.454440265893936,-0.844159185886383
2011,YR2011,Albania,ALB,-0.701794147491455,-0.202177077531815,-0.282379418611526,0.283972561359406,-0.442926466464996
2011,YR2011,Andorra,AND,1.27229809761047,1.49892425537109,1.30248832702637,1.61142528057098,1.3992737531662
2011,YR2011,Armenia,ARM,-0.664559423923492,-0.11502830684185,-0.06386898458004,0.246940597891808,-0.437706410884857
2011,YR2011,Austria,AUT,1.47028934955597,1.60288524627686,1.19352161884308,1.37697684764862,1.79896306991577
2011,YR2011,Australia,AUS,2.03790903091431,1.69013810157776,0.935710072517395,1.85212278366089,1.73315370082855
2011,YR2011,Azerbaijan,AZE,-1.1953147649765,-0.772403717041016,-0.532135963439941,-0.386364638805389,-0.938726484775543
2011,YR2011,Belgium,BEL,1.51992893218994,1.72347581386566,0.95453542470932,1.23621690273285,1.43484890460968
2011,YR2011,Belarus,BLR,-0.619015693664551,-1.19257616996765,-0.0877690091729164,-1.32364177703857,-1.11289703845978
2011,YR2011,Bulgaria,BGR,-0.269264370203018,-0.0711113885045052,0.301750302314758,0.552520036697388,-0.141564160585403
2011,YR2011,Bosnia and Herzegovina,BIH,-0.326692938804626,-0.736359298229218,-0.819794893264771,-0.0589661672711372,-0.331778317689896
2011,YR2011,Croatia,HRV,0.0277206785976887,0.502175211906433,0.623747110366821,0.442892551422119,0.109395980834961
2011,YR2011,Cyprus,CYP,0.859248042106628,1.55788862705231,0.607984483242035,1.23100304603577,1.06531310081482
2011,YR2011,Denmark,DNK,2.39288401603699,2.10107469558716,1.10029304027557,1.89863109588623,1.91979134082794
2011,YR2011,Czechia,CZE,0.383604437112808,0.922613501548767,1.10911762714386,1.19579684734344,1.0174971818924
2011,YR2011,Finland,FIN,2.1919150352478,2.23519229888916,1.39347100257874,1.81332981586456,1.93953800201416
2011,YR2011,Estonia,EST,1.04544830322266,1.06727397441864,0.611041307449341,1.38531708717346,1.17581498622894
2011,YR2011,France,FRA,1.53777325153351,1.39230680465698,0.602992832660675,1.15604257583618,1.42973482608795
2011,YR2011,Georgia,GEO,0.117519699037075,0.578812718391418,-0.65695196390152,0.651625037193298,-0.119617037475109
2011,YR2011,Germany,DEU,1.74194991588593,1.50013899803162,0.842218458652496,1.54886770248413,1.61821925640106
2011,YR2011,Greece,GRC,-0.101170934736729,0.451953709125519,-0.0986951887607574,0.492343783378601,0.533327162265778
2011,YR2011,Hungary,HUN,0.332649558782578,0.65021163225174,0.743254065513611,1.02754545211792,0.756602585315704
2011,YR2011,Iceland,ISL,1.93282318115234,1.5774759054184,1.24400973320007,1.05194532871246,1.68856692314148
2011,YR2011,Ireland,IRL,1.55607664585114,1.45015203952789,0.948998928070068,1.59480214118958,1.74646854400635
2011,YR2011,Italy,ITA,0.299565821886063,0.403479129076004,0.501207411289215,0.713232815265656,0.483442842960358
2011,YR2011,Israel,ISR,0.797708332538605,1.33679676055908,-1.20131802558899,1.31119441986084,1.00532269477844
